model,param,coef,std_err,t,pvalue,n_obs,r2
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-004],-0.02674587403330618,0.018196245287911837,-1.469856753968581,0.1416005542680212,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-005],0.026580766718169183,0.011419808670310672,2.327601756347645,0.01993326010474609,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-006],0.014752541743693531,0.014665053605693139,1.005965756440633,0.3144320427939594,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-007],0.01024415879937719,0.007628646283002263,1.3428540817527048,0.17931922743647422,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-008],0.02662231368795856,0.010670122154147763,2.495033637230643,0.01259451904246394,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-009],0.03877191629021541,0.007427537684277882,5.220022831023156,1.7890107483126482e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-010],-0.008606542340519704,0.018645738282351196,-0.4615822774186463,0.6443809061859905,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-011],-0.007471432544837661,0.016213452585667924,-0.4608168744664615,0.6449299940836635,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-012],-0.020881079193997343,0.037565589639015434,-0.5558565536879091,0.5783089208346274,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-013],-0.02388707583861327,0.016125869788983834,-1.4812891429230934,0.13852954039463,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-014],-0.04283679436865662,0.025696762241926293,-1.6670113520669545,0.09551214760621081,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-015],-0.011799852823426896,0.022436932554340285,-0.5259120334229594,0.5989493276812206,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-016],0.03089401653547609,0.015975149367376627,1.9338796667883287,0.053127924659198834,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-017],0.03029527437592585,0.008887553208696334,3.4087305768569003,0.0006526590335033147,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-018],-0.023389498818525395,0.027307088054396703,-0.8565358112125566,0.39170147330889626,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-019],0.011014330795253876,0.008195341629518283,1.3439745764327937,0.1789566082519768,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-020],-0.06985898488558134,0.022579657437110618,-3.0938903781049025,0.001975504651479292,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-021],0.021409983129238974,0.023549182148784195,0.90916036888119,0.3632654803106272,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-022],0.011913304242967646,0.013878563526703995,0.8583960595089717,0.3906738027316369,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-023],0.01572376621827766,0.009715319535099512,1.6184507531091312,0.10556549180427702,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-024],-0.006158161684816935,0.04134709613310417,-0.14893819060455032,0.8816024055380804,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-025],0.021699019424963092,0.018515851807259637,1.1719158076462575,0.24123085984613535,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-026],0.015074245699063987,0.00709608714341495,2.124303914876896,0.03364473858512713,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-027],0.0013118348204593927,0.01344832012606026,0.09754637071118712,0.9222925112813201,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-028],-0.00842933349839696,0.016566081997590847,-0.5088308448323998,0.6108707969763131,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-029],0.021975936252970285,0.007413851295952094,2.964172786277623,0.0030349782181946696,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-030],0.010698067539978456,0.01914370594963826,0.558829495611878,0.5762780904228286,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-031],-0.004191851378124306,0.02287888276036239,-0.18321923417461095,0.8546260031277962,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-032],-0.024624673780856893,0.03210653612099745,-0.7669676257836026,0.4431007641370521,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-033],-0.05392994975450771,0.036177217990930856,-1.4907157805231797,0.13603613119239033,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-034],0.014349976382583604,0.013310635428194648,1.0780834964638442,0.2809964959267581,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-035],-0.022448873284449333,0.011267961372943038,-1.9922746042025163,0.04634093654291663,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-036],0.02895684136569543,0.010816054722543792,2.677209214311849,0.00742382623887122,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-037],0.014412622311384578,0.011467117017892764,1.2568653733013957,0.2088023889618177,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-038],-0.013365003552867016,0.02401514978329579,-0.5565238473825097,0.5778527966369771,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-039],0.0020410508055997006,0.011073125289738374,0.184324727860812,0.8537587162421579,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-040],-0.11028219702122138,0.07033794784665774,-1.5678904545473127,0.1169066998502825,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-041],0.006425409897977921,0.005948833226253926,1.0801126294179377,0.28009202855998916,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-042],0.01363189065279971,0.01086367367379539,1.2548140769067488,0.20954626120271158,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-043],-0.012645973346891562,0.02600379003366356,-0.4863127002071831,0.6267454760386413,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-044],0.01260429634334402,0.010045579529279607,1.2547107219256575,0.2095837920725272,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.cmmlu-045],-0.029726245786106748,0.01330256449515383,-2.2346251955355014,0.025441965306463157,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-001],0.05509252463760253,0.007726691012865321,7.130157598624141,1.002540707615969e-12,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-002],0.05966692620789031,0.006835007700045582,8.729606289615797,2.555606830356977e-18,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-003],0.06404558391530593,0.007078694683830912,9.04765451483566,1.4607209863446654e-19,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-004],0.035539645352866314,0.01461260185421199,2.4321230200781963,0.015010608058517954,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-005],0.06256682488890981,0.007144748926161532,8.75703618636791,2.004513191206864e-18,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-006],0.05622550784238882,0.006079364731384954,9.248582759333797,2.2748888365098946e-20,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-007],0.06021681333126616,0.007137589953379889,8.436575051884493,3.267718754238298e-17,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-008],0.06295379490500763,0.007024768289033395,8.961689882823174,3.1974002618191095e-19,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-009],0.05050026686275122,0.009855900484612512,5.123861278996737,2.993412506404651e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-010],0.05214636679754103,0.00876479562362329,5.949524556738515,2.6892249487278205e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-011],0.051664382582103915,0.006986492790079652,7.394895283576883,1.415197555081862e-13,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-012],0.05788151254537639,0.006779700584388809,8.537473274064126,1.3718868936337284e-17,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-013],0.054505172516910255,0.007497176760242027,7.2700930310132765,3.5924000823593064e-13,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-014],0.06067390550991503,0.007032838957293429,8.627228048069115,6.28567666659909e-18,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-015],0.06202939076245979,0.00687148228681799,9.027075698274707,1.7632044730967727e-19,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-016],0.051996034737400616,0.009188199021826408,5.659001792830666,1.522559650423052e-08,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-017],0.03540700426023814,0.010987649141962987,3.2224367380839523,0.001271052304071406,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-018],0.056998595165670504,0.007016336466253272,8.123697522178237,4.521918827802984e-16,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-019],0.05578707525481297,0.008344361012187836,6.685601830185673,2.299775377218988e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.code-020],0.05154690484883675,0.007082317665233148,7.278253713735366,3.381689064411998e-13,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-001],0.04347350812072652,0.016245607579943006,2.6760161420124025,0.00745030567196043,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-002],0.054065120358986446,0.006185253802984518,8.740970392015095,2.3111658780446144e-18,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-003],0.05308406777554065,0.008198853926125384,6.474571721102382,9.508124054943518e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-004],0.06543567487108576,0.0063553172440793245,10.296209041656617,7.329297875463554e-25,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-005],0.06039397787194925,0.007660605159492184,7.883708481844367,3.1780522795291577e-15,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-006],0.05531026340395384,0.007571642392798748,7.304922833724745,2.774259109100006e-13,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-007],0.057814451723918955,0.008517940445861705,6.787374494031256,1.1419252110037193e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-008],0.06352546689408113,0.0074494921824497205,8.527489570865106,1.4955780625815758e-17,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-009],0.051876202095612875,0.010887697280486714,4.764662422107115,1.8917008593838892e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-010],0.060866122962866184,0.009274991320089226,6.5623913664515054,5.295161568161502e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-011],0.06050119088494833,0.01159730987331731,5.21682972567176,1.8201143287392302e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-012],0.048590715466713286,0.010570737932829189,4.596719337427401,4.2919513067882776e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-013],0.055903591989953594,0.008422542313905195,6.637377398230409,3.193133525332883e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-014],0.066228456418913,0.006542112708645889,10.123404986799933,4.350131916859553e-24,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-015],0.06646907370970491,0.007599524191907929,8.746478336167682,2.201145097724039e-18,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-016],0.06624874382193402,0.006395287987653231,10.358993050795227,3.8095126005834957e-25,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-017],0.06388954245217424,0.006294810683199937,10.149557416029594,3.3286954461307814e-24,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-018],0.04244173836040999,0.014325727459417192,2.962623607118143,0.0030502931070731537,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-019],0.05578593677031968,0.010777082672273688,5.176348596994688,2.2627050941569152e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.edu-020],0.06348606132274069,0.006782391103884531,9.360424716053286,7.94168079777041e-21,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-001],0.035923226642944964,0.0061950304283507176,5.798716738911755,6.682429616946039e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-002],0.03899440987291136,0.006592832003133861,5.914667604813169,3.325464591219147e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-003],0.04025914941570087,0.008080720189622494,4.98212392843436,6.289013430540678e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-004],0.03445037043494827,0.007505974137516247,4.589726770141526,4.438265879034953e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-005],0.03698092847183284,0.005941954861217459,6.223697307632483,4.85573479852251e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-006],0.02689883600412478,0.007279887592250415,3.6949521078813254,0.0002199282374388758,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-007],0.03146846516769841,0.012095343339820873,2.6017008598752556,0.009276272630200255,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-008],0.030139102096477244,0.01062482129619421,2.836669084238905,0.0045586833181211804,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-009],0.0390138599678617,0.007695894010397405,5.069438315438426,3.989914195856582e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-010],0.029452807280898545,0.010141528799729045,2.9041782420107554,0.0036821846495594976,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-011],0.03844344254359929,0.00830203317106617,4.630605750598594,3.6459751118433673e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-012],0.04058998197680823,0.007301422774332272,5.559188014629142,2.7103260784052763e-08,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-013],0.03752178167087038,0.008103634697179353,4.630241005795912,3.65240367881416e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-014],0.03122714188299787,0.008611885529339275,3.6260516673859797,0.00028778779701972465,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-015],0.02974068774974066,0.011548469114352177,2.5752926604600432,0.010015530172792721,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-016],0.0410528686687558,0.007551138927291109,5.436645923753793,5.4292876997519873e-08,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-017],0.030088470683963933,0.009989349357649217,3.012055100558083,0.0025948549230868515,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-018],0.0388471683448615,0.006477728433557183,5.99703564966044,2.009519581391586e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-019],0.03605874453084369,0.0061772475496244756,5.837348145944994,5.303819627548829e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-020],0.03293937183636672,0.010076517724744032,3.2689241200340824,0.0010795724878150574,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-021],0.03694167011507654,0.0072906430690239275,5.066997487784339,4.041396145898712e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-022],0.04033319149996059,0.006425039554292492,6.277500886825587,3.4405830224006515e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-023],0.0358116891166578,0.006053775978372182,5.915595364711087,3.3067724505227435e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-024],0.03633992902745112,0.0061545899251205845,5.904524829367754,3.5366460673471208e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-025],0.037522083108764565,0.007899099048103873,4.750172504517651,2.0324319704129857e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-026],0.04281238818320861,0.007184793694027266,5.958749827263465,2.5417485265849486e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-027],0.03016669806583533,0.009217622859528771,3.2727199328458454,0.0010651796608961313,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-028],0.041874322592710844,0.009924494520063226,4.21929021251997,2.4507264354998542e-05,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-029],0.025874405958983673,0.01147524696876486,2.254801663913005,0.024145780801168477,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-030],0.03776765491388171,0.006008783872197657,6.285407449688907,3.2699492347404775e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-031],0.03834951215359962,0.007473780813097358,5.131206428531376,2.8789096683049826e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-032],0.028602142806356146,0.012093789053978322,2.3650274267804683,0.018028735727554687,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-033],0.03650611750497246,0.008069720658911261,4.523839058128901,6.072790966653032e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-034],0.03465156525253718,0.006446304121646577,5.375415834970899,7.640613676872968e-08,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-035],0.035425155800235614,0.009155729597462952,3.8691789030173966,0.00010920249364939133,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-036],0.03882559972662129,0.007378089932598682,5.262283339089944,1.4227727908387617e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-037],0.039324809998817864,0.009987068932853537,3.9375727015816095,8.230999798114067e-05,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-038],0.03423255597038993,0.009032486327709002,3.7899372031568492,0.00015068537422226208,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-039],0.03452408390741704,0.007893367103834661,4.373809485009884,1.220969437026389e-05,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-040],0.04133557261599051,0.006777950000027665,6.098536078876621,1.0704423938463098e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-041],0.042218459639485964,0.006840654130815034,6.171699201879663,6.755994106387939e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-042],0.040954124880311096,0.007807411229654561,5.245544736359828,1.5582124315756283e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-043],0.02747927746054063,0.01118027427071915,2.4578357198721097,0.013977709758671549,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-044],0.04077288250855135,0.006871662788065165,5.933481278995016,2.965778308375095e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-045],0.024943727925610934,0.011085331098721597,2.2501563285274844,0.0244390234291206,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-046],0.034204455600748085,0.008419514937198353,4.062520923815812,4.854559475229215e-05,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-047],0.04206073373615554,0.006983322141459617,6.023026416960371,1.7118548949328923e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-048],0.035397052316859134,0.007669240727064238,4.6154571979916215,3.922308750760276e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-049],0.035423571380502325,0.006791090450724634,5.216183120742045,1.826476154042858e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-050],0.03895517995326854,0.0059137161671139965,6.587258984443177,4.4802041118659923e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-051],0.0415148207056113,0.006780398719907475,6.122769828228893,9.196249631759429e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-052],0.03704698016663732,0.006574431799893324,5.635008666032316,1.7504953429140883e-08,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-053],0.027305657077703646,0.00846278497636559,3.2265568786116408,0.0012528932730999113,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-054],0.03973198538874431,0.00637355707719486,6.233879277697034,4.5502379191162316e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-055],0.039636758491254004,0.006171855686925211,6.422178434149495,1.343378196209067e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-056],0.03350419200077015,0.01019699163449057,3.2856937812368794,0.001017315395971706,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-057],0.033597390440128445,0.006987734242671001,4.8080521200941,1.5240803501211033e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-058],0.03674616912448393,0.006322700481398438,5.811783941464915,6.181058369131325e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-059],0.02332775051752002,0.015412525747636092,1.5135579268114399,0.1301379988523953,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-060],0.03469376877747433,0.00895770937812888,3.8730625557223974,0.00010747622713134573,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-061],0.040592958135488674,0.007689246043637628,5.2791857491771665,1.2975921315541744e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-062],0.03592115835428133,0.008983322613921853,3.9986494861726016,6.370494082240853e-05,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-063],0.03858322139119058,0.006631930554221695,5.81779635292315,5.962848437985784e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-064],0.04473861610820831,0.007156786374717877,6.251215806336252,4.0726965127479867e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-065],0.029812223009886216,0.008038118903465627,3.708855687247013,0.00020819804191718968,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-066],0.03894017995540245,0.006956974797638069,5.5972863332238685,2.1773294110572594e-08,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-067],0.03926100497516785,0.0062705117602111105,6.26121223857589,3.8199619745999573e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-068],0.035737525353786534,0.009721499461379122,3.6761330385052244,0.00023679606741135585,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-069],0.028954047481096423,0.009804269107353051,2.953208154943578,0.003144898223410225,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.es-070],0.03509537156685792,0.010191642926793646,3.443544070268869,0.0005741430129571087,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-001],0.04700338192189716,0.012390737985595405,3.7934287672404956,0.000148581268401977,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-002],0.053733095694101535,0.006010279166733944,8.940199648546564,3.88467898288446e-19,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-003],0.05195349376087333,0.008419511700896604,6.170606515736624,6.802852803781159e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-004],0.048174306205034156,0.010058282027382027,4.789516348208123,1.671837780702644e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-005],0.05437119602140276,0.01209579032975338,4.49505113259609,6.955323154275268e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-006],0.0532799651446028,0.010399077231980063,5.1235281704372815,2.9987081989417123e-07,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-007],0.05370170469120579,0.008087256555965433,6.640287014462723,3.1307292039487496e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-008],0.05464227904087196,0.008199672856003025,6.663958428642436,2.665488905470575e-11,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-009],0.057800357255384946,0.009035987175153372,6.396684295250107,1.5878715475447917e-10,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-010],0.06386090264989544,0.0068322497593912785,9.34698011619311,9.01858961507869e-21,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-011],0.04772579023523101,0.010739742464939809,4.443848666858931,8.836376967586505e-06,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-012],0.04362832287168028,0.012072627029080081,3.613821810827921,0.0003017164569158828,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-013],0.044677839801340165,0.007396279636472732,6.040582833161635,1.5355852651059666e-09,1267,0.9998328230976583
M1w_cost_task_policy_fe,C(task_id)[T.mfg-014],0.05519812070557077,0.010434083941218973,5.2901741079075695,1.2219997723450763e-07,1267,0.9998328230976583
